image_id,particle_id,area_px,area_um2,perimeter_px,circularity,equivalent_diameter_px,equivalent_diameter_um,aspect_ratio,area,perimeter,metric_error_code,metric_error_message,is_edge_particle,validation_status,rejection_reason
img_RDBS_0400,6,9707.0,68.9990654027,369.9898987322333,0.8910768459238183,111.17255174162472,9.37295783733638,0.9655172413793104,9707.0,369.9898987322333,,,False,valid,
img_RDBS_0400,7,9642.0,68.53703395619999,375.22034611053283,0.8606057268317379,110.79970979355696,9.341523532694787,1.22,9642.0,375.22034611053283,,,False,valid,
img_RDBS_0400,8,9479.0,67.3784012519,378.43354954612926,0.8317506037079482,109.8591718726507,9.26222678058318,1.2019230769230769,9479.0,378.43354954612926,,,False,valid,
img_RDBS_0400,9,9458.0,67.22912955379999,370.2497833620557,0.8670008984764285,109.73741209863284,9.251961214035735,0.8869565217391304,9458.0,370.2497833620557,,,False,valid,
img_RDBS_0400,10,9400.0,66.81685533999999,385.27922061357856,0.795768134162524,109.40041919714261,9.223549342511093,1.528735632183908,9400.0,385.27922061357856,,,False,valid,
img_RDBS_0400,11,9244.0,65.7079798684,364.8772003600252,0.8725219210170404,108.48883053813348,9.146693302670034,1.1470588235294117,9244.0,364.8772003600252,,,False,valid,
img_RDBS_0400,12,9189.0,65.3170301829,365.70562748477136,0.8634055359205474,108.16560533076773,9.119442185437027,0.8803418803418803,9189.0,365.70562748477136,,,False,valid,
img_RDBS_0400,13,9079.0,64.53513081189999,374.3746750430836,0.814019773585351,107.51623982752811,9.064694179858895,0.9338842975206612,9079.0,374.3746750430836,,,False,valid,
img_RDBS_0400,14,9057.0,64.37875093769999,370.49242404917493,0.8291547024820285,107.38589552015837,9.053704851304552,1.4222222222222223,9057.0,370.49242404917493,,,False,valid,
img_RDBS_0400,15,8847.0,62.8860339567,392.91883092036784,0.7201122600239889,106.13364335719369,8.948127471445,1.18348623853211,8847.0,392.91883092036784,,,False,valid,
img_RDBS_0400,16,8631.0,61.3506679191,353.17871555019025,0.8695247237554662,104.83000768200482,8.838217947669825,1.3,8631.0,353.17871555019025,,,False,valid,
img_RDBS_0400,17,8598.0,61.1160981078,353.0193359837562,0.8669824720771425,104.62941080610618,8.821305625062811,1.1176470588235294,8598.0,353.0193359837562,,,False,valid,
img_RDBS_0400,18,8430.0,59.921924522999994,353.74725804511405,0.8465473881743908,103.60216871338854,8.734698844225788,1.0857142857142856,8430.0,353.74725804511405,,,False,valid,
img_RDBS_0400,19,8331.0,59.2182150891,359.84776310850236,0.8084801915037813,102.99203195970377,8.683258214522624,1.1153846153846154,8331.0,359.84776310850236,,,False,valid,
img_RDBS_0400,20,8320.0,59.14002515199999,339.1787155501902,0.9088160912072066,102.92401572129098,8.677523765462043,0.941747572815534,8320.0,339.1787155501902,,,False,valid,
img_RDBS_0400,21,8277.0,58.8343735797,340.8772003600252,0.89513164467186,102.65770166808207,8.655070827635999,0.9903846153846154,8277.0,340.8772003600252,,,False,valid,
img_RDBS_0400,22,8253.0,58.6637773533,348.06601717798213,0.8560486793373574,102.50876041928952,8.6425135909503,1.4444444444444444,8253.0,348.06601717798213,,,False,valid,
img_RDBS_0400,23,8231.0,58.50739747909999,339.9066376115481,0.8952476193201526,102.3720405809864,8.630986741382962,0.9150943396226415,8231.0,339.9066376115481,,,False,valid,
img_RDBS_0400,24,8107.0,57.62598364269999,361.2203461105328,0.7807745131583134,101.59799697419218,8.565727124894142,1.5,8107.0,361.2203461105328,,,False,valid,
